arrivaldate,arrivalstation,crawler,departuredate,departurestation,fullfare,productclass,scandate,trajeto
2025-02-22T06:10:00,GIG,gol,2025-02-22T04:00:00,SSA,1267.17,MX,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1223.17,LT,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1348.17,PL,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1508.17,MX,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1223.17,LT,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1348.17,PL,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1508.17,MX,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1223.17,LT,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1348.17,PL,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1508.17,MX,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1223.17,LT,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1348.17,PL,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1508.17,MX,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1483.17,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1608.17,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1768.17,MX,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1223.17,LT,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1348.17,PL,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1508.17,MX,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,987.17,LT,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1112.17,PL,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1267.17,MX,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,987.17,LT,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1112.17,PL,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1267.17,MX,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,987.17,LT,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,1112.17,PL,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,1267.17,MX,19-12-2024,ida
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T13:45:00,SSA,gol,2025-03-02T11:55:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,2472.47,LT,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,2597.47,PL,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,2767.47,MX,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,2802.47,LT,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,2927.47,PL,19-12-2024,volta
2025-03-02T05:15:00,GIG,gol,2025-03-02T01:55:00,FOR,3097.47,MX,19-12-2024,volta
2025-03-02T07:50:00,CGH,gol,2025-03-02T04:00:00,FOR,1492.47,LT,19-12-2024,volta
2025-03-02T07:50:00,CGH,gol,2025-03-02T04:00:00,FOR,1617.47,PL,19-12-2024,volta
2025-03-02T07:50:00,CGH,gol,2025-03-02T04:00:00,FOR,1777.47,MX,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1973.47,LT,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,2098.47,PL,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,2268.47,MX,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T07:20:00,BSB,gol,2025-03-02T04:35:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T08:20:00,GRU,gol,2025-03-02T04:35:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1492.47,LT,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1617.47,PL,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1777.47,MX,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T15:00:00,GIG,gol,2025-03-02T11:40:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T17:50:00,CGH,gol,2025-03-02T14:05:00,FOR,1503.47,MX,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T17:10:00,FOR,1218.47,LT,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T17:10:00,FOR,1343.47,PL,19-12-2024,volta
2025-03-02T20:30:00,GIG,gol,2025-03-02T17:10:00,FOR,1503.47,MX,19-12-2024,volta
2025-02-22T20:15:00,REC,gol,2025-02-22T18:55:00,SSA,351.17,PO,19-12-2024,ida
2025-02-22T20:15:00,REC,gol,2025-02-22T18:55:00,SSA,374.17,LT,19-12-2024,ida
2025-02-22T20:15:00,REC,gol,2025-02-22T18:55:00,SSA,499.17,PL,19-12-2024,ida
2025-02-22T20:15:00,REC,gol,2025-02-22T18:55:00,SSA,649.17,MX,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1376.17,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1501.17,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1661.17,MX,19-12-2024,ida
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,1094.79,LT,19-12-2024,volta
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,1219.79,PL,19-12-2024,volta
2025-03-02T13:55:00,SSA,gol,2025-03-02T12:30:00,REC,1374.79,MX,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,1943.79,LT,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2068.79,PL,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2238.79,MX,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,1943.79,LT,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2068.79,PL,19-12-2024,volta
2025-03-02T07:40:00,BSB,gol,2025-03-02T05:00:00,REC,2238.79,MX,19-12-2024,volta
2025-02-22T06:10:00,GIG,gol,2025-02-22T04:00:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T06:10:00,GIG,gol,2025-02-22T04:00:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T06:10:00,GIG,gol,2025-02-22T04:00:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T07:35:00,CGH,gol,2025-02-22T05:05:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T08:05:00,GRU,gol,2025-02-22T05:40:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T08:00:00,BSB,gol,2025-02-22T06:00:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T09:40:00,CGH,gol,2025-02-22T07:00:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T09:20:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T09:20:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T12:00:00,CGH,gol,2025-02-22T09:20:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T12:50:00,CGH,gol,2025-02-22T10:15:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T12:50:00,CGH,gol,2025-02-22T10:15:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T12:50:00,CGH,gol,2025-02-22T10:15:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T13:05:00,GIG,gol,2025-02-22T10:55:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T13:50:00,GIG,gol,2025-02-22T11:40:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,1734.17,LT,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,1859.17,PL,19-12-2024,ida
2025-02-22T14:15:00,GRU,gol,2025-02-22T11:55:00,SSA,2029.17,MX,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T17:10:00,BSB,gol,2025-02-22T15:10:00,SSA,1717.17,MX,19-12-2024,ida
2025-02-22T19:20:00,BSB,gol,2025-02-22T17:20:00,SSA,1432.17,LT,19-12-2024,ida
2025-02-22T19:20:00,BSB,gol,2025-02-22T17:20:00,SSA,1557.17,PL,19-12-2024,ida
2025-02-22T19:20:00,BSB,gol,2025-02-22T17:20:00,SSA,1717.17,MX,19-12-2024,ida
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,1443.92,LT,19-12-2024,volta
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,1568.92,PL,19-12-2024,volta
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,1728.92,MX,19-12-2024,volta
2025-03-02T08:00:00,GRU,gol,2025-03-02T06:10:00,POA,1443.92,LT,19-12-2024,volta
2025-03-02T08:00:00,GRU,gol,2025-03-02T06:10:00,POA,1568.92,PL,19-12-2024,volta
2025-03-02T08:00:00,GRU,gol,2025-03-02T06:10:00,POA,1728.92,MX,19-12-2024,volta
2025-03-02T09:30:00,CGH,gol,2025-03-02T08:05:00,POA,1745.92,LT,19-12-2024,volta
2025-03-02T09:30:00,CGH,gol,2025-03-02T08:05:00,POA,1870.92,PL,19-12-2024,volta
2025-03-02T09:30:00,CGH,gol,2025-03-02T08:05:00,POA,2040.92,MX,19-12-2024,volta
2025-03-02T10:40:00,CGH,gol,2025-03-02T09:15:00,POA,1443.92,LT,19-12-2024,volta
2025-03-02T10:40:00,CGH,gol,2025-03-02T09:15:00,POA,1568.92,PL,19-12-2024,volta
2025-03-02T10:40:00,CGH,gol,2025-03-02T09:15:00,POA,1728.92,MX,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1443.92,LT,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1568.92,PL,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1728.92,MX,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1443.92,LT,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1568.92,PL,19-12-2024,volta
2025-03-02T13:50:00,CGH,gol,2025-03-02T12:15:00,POA,1728.92,MX,19-12-2024,volta
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,1987.92,LT,19-12-2024,volta
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,2112.92,PL,19-12-2024,volta
2025-03-02T07:50:00,BSB,gol,2025-03-02T05:20:00,POA,2282.92,MX,19-12-2024,volta
2025-03-02T08:00:00,GRU,gol,2025-03-02T06:10:00,POA,2350.92,LT,19-12-2024,volta
